,clean_teks,label
983,username darimana mau walikota ac bonceng motor traika lokasi bom jiwa bonek kritik dpr mpr tangan jabat tubuh bungkuk ag,0
984,jarang temu rapper om eminem kritis nan epic nyinyir sih beda tipis alm tupac bikin album macem bikin buku sejarah om ice cube paket aktor,2
985,trending topic trendy pro kontra wajar komen dilakuin doski caper lebay nyalahin nganggep salah joget dangdut cek posisi otak pantat barangkali ketuker otak isi full of tahi viavallen,0
986,kaget sih tahu jorge lorenzo pindah ducati honda kabar ngebet jorge deh good luck deh jago username,1
987,sederhana cinta rumit cinta hehe pikir alternatif tuju justkidding,3
988,kesal sekesel kesel kas via vallen berani speak up hujat hujat perempuan sedih ya cewek suruh si via vallen diam leceh loh dilaporin polisi,0
989,innalillahi wainna ilaihi rojiun undang dasuki salah dosen baik pulang semangat tiru kenal,2
990,maaf khilaf beliau hidup beliau pulang moga almarhum tempat baik insyaallah khusnul khatimah amin,2
991,salah sangka hasil kekecawaan kecewa dasar alas kuat situasi clear lucu,2
992,pacar isi foto selfie aktivitas pacar tunjang ldr pacar hilang fotofoto ganti foto citra orang kerja lapang preview desain,2
993,salah sangka hasil kecewa kecewa dasar alas kuat situasi clear lucu,2
994,berlajar prosedur bedah makan sahur ah buka youtube nonton proses bedah dentoalveolar sanggup makan nutup laptop udahlah makan makan deg deg an,4
995,kaya ya netijen leceh seksual korban salah posisi korban sederhana ya orang korban respect si viavallen enggak si laku malu ingat,0
996,didik budaya malu perkara kelahi kandang lawan kandang macan naluri nenek moyang n,0
997,hancur foto paham arti foto,2
998,isi kalimat manis redam penat sembul semangat mood booster gombal hilang ganti omel versi digital bos suka pedas bikin trauma buka,2
999,buka puasa minum makan goreng malam makan bakso cabe rawit sendok makan abis perut langsung lilit,2
1000,instagram hits hype parah kece followers cakap cakap bikin story rajin gilir stok foto abis lari ajak hunting anying ya pikir gengsi bawa mati,0
1001,username username please bawa nama anak muda bro debat username pakai data nyinyir serasa generasi milenial literatur,0
1002,username username ooo berisik emamg d sumpel si d kantor sepi ki jepangnya suka dgrin lagu pk sumpel bosan abis,0
1003,alhamdulillah listrik nyala kembalisaya warga takziah diam almarhum warga wafat terima kasih username username username ccusername username url,1
1004,satpam komplek perhati nanyain pulang jam atas jam malam motor kunjung nangkring teras,1
1005,pas ajar sepeda dipegangin eh perlahan lepas kayuh sepeda detik hehe,1
1006,username bikin surat hilang hari habis dukcapil dibuatin suket nya usaha masak bilang ngurusnya niat hehe,0
1007,bpip badan beking instruksi presiden bpip pembinaapakah orang bpip super pancasilais ucap ketua anggotanyasdh pancasila kah uang efektif guru sekolah,0
1008,mata kiri nih kena bintit sakit benjol ujung pelipis mata benjol kanan kiri sih tuhagak siksa butuh kerja rodi,2
1009,nyata ganggu telinga malam mulut jubir perintah ali mochtar ngabalin perintah representasi tuhan muka bumi dekaden nalar demokrasi pandang biar kuasa istana tua tuh,0
1010,mending suruh makan tali kopling duit miliar mah duit miliar enak duit beli tali kopling makan tali kopling puas,1
1011,kabar keluarga madiun gajasdi mudik bekas tiket beli h sekian batal and me gapunyaa tiket mudik madiunnn hehhehee,2
1012,gewlaaaaa njir froze her eggs before marrying huhu nikah si mbak anak calon suami huhu,2
1013,serah ku sama sayang lawan dunia rendah sama sayang darah url,3
1014,username username username username memang klub numpang pemprov hahaha stadion pribadi manajemen baya kah persija sewa gbk ribet hahaha jancoook jancook,0
1015,puasa badan kurus lebar klimaks pas raya gemuk ya,2
1016,cringe ya hahaha bilang happy kenal bro yaa kurang ketimbang lebih hahaha sadar sahabat manis terima lebih url,1
1017,rafinha main bola endorse username mainin gitar tangan kanan kiri kiri kanan dibeliin gitar emak url,2
1018,username username tangan malak bilang bonek pukul the jak cerita pukul bonek bela ama ramai ribut teman teman kabar bilang bonek serang theja,0
1019,kadamg kerja kelompok egois ken kelompok orang sifat gimana ajar kek gimana yaaa temenan guegaenak borr kelompok orang rajin belajarsedangkan apatuh mah,2
1020,minggu asa rahasia kabar angin cemas utus rindu temu kamar smith sajak poem hujan senja rindu temu,2
1021,modal walikota solobgmn takluk belantara jkrtadan susul takluk nusantaradia sendiriantanpa dukung taipandan media sosialmustahilkonsekwensidikomando taipan url,0
1022,bukti contoh buat nakal ayo bang do more talk less while leading,0
1023,damai ku matamuada nyaman samping warna harikumembuatku ceria sirnakau tinggalkn lukakau pergi bawa paruh jiwakupantaskah tuk ku tangis eeeaaa efekkebanyaknbacanovel,3
1024,dasar mental maling ringkus salam metal maling maling,0
1025,gub username kaco manusiawi mknya pantes pengharhaan penjara bukti username url,0
1026,ripkate spade th ditemuin tinggal gantung aptnya bantu suaminy andy spade apt y allah bhkn sukses kate gin syukur n nikmat hidup fix pakai katespade to honor her,2
1027,sih situ mikir tugas soknanya liat punya acu nih bingung tolong ya situ sering ku alibi,0
1028,username username kreatif lanjut suka lempar salah jabat bawah pintar bicara ngeles cuci tangan selesai,0
1029,omg parah insom ngantuk mata seger pikir kacau sih kykgini efek pikir tegang n hawa suntuk kesal kemarin hiiiiks,2
1030,username username username semua laksana sholat salah satu bangun diri kafir salah satu gereja lindung allaah swt goda setan kutuk url,4
1031,bagus moga dangdut takluk asia tenggara nya kirim tki dangdut yeay,1
1032,username username semua laksana sholat salah satu bangun diri kafir salah satu gereja lindung allaah swt goda setan kutuk url,4
1033,semua laksana sholat salah satu bangun diri kafir salah satu gereja lindung allaah swt goda setan kutuk,4
1034,otak koruptor berfikir koruptor orang gila harta orang gila berfikir positif,0
1035,goblok si temu wrp jaman seduh tambah susu coklat minun abis iseng liat sachetannya eh pas liat wrpnya expired wth are fucking kidding me,2
1036,lelaki jaga nafsu jaga pandang burung atur nyalahin pakai perempuan pakai,0
1037,sahur buka disiapin ibuk kakak susu ganti ngurusin anak kakak haru jalan ya,1
1038,situ timur pakai tutup tingkat sexual harassmentnya buka tutup pakai iman nafsu jaga kalia,0
1039,username username mayoritas hasil paksa paksa mayoritas mayoritas sulit url,2
1040,smp era an kenal bangsa malu an muncul virus malu kembang bangsa malu tangkap kriminal gaya selebritis depan kamera bpip basmi virus rasa hasil kerja bpip,0
1041,berharihari tidur jam jam kayak bawa tidur cepat capai gedebugan tidur,2
1042,dosenny enak diajakin bicara terharuu sih ngobrolin tesis suruh leyeh malaikat turun dosen sih subhnallah url,1
1043,dm marco simic pakai katakata senonoh marah ngedm kenal balas duh mbak via vallen mah orang huhu,2
1044,jam hening ku sentak bungkam sadar ku jatuh hati ku lihat foto nampaknya polos indah mata ku senyum,3
1045,username hehehee pengepo alhamdulillah da kabar mlika kuliah gendut kabar gimana da kabar mindis mindismu,1
1046,bunga gadis jarang ku rasa lucu henti jatuh hati,3
1047,hepibesdey mbaak canteeeekk username umur sehat mulia pribadi tel yee simpenan orang,1
1048,ngehe sekale upload video jam malam jam pagi kirim server nya tidur bangun sahur,2
1049,username username username semua laksana sholat salah satu bangun diri kafir salah satu gereja lindung allaah swt goda setan kutuk https,4
1050,bikin reak kanan nang jejeritan rumah mbak trihanggo malam cuci jemur samping rumah siul gelap pas diamatin buset sugus kain mori nya kusem mukaknya hita,4
1051,aneh malam rokok burhan tinggal dasbor motor apain taruh sahur ma iffa motekar eh rokok aneh las parkir dimotekar deketin motor,4
1052,username username semua laksana sholat salah satu bangun diri kafir salah satu gereja lindung allaah swt goda setan kutuk url,4
1053,username minggu tinggal marah sesal maaf tinggal,2
1054,lega ngelepas rindu dalam yaa jemput stasiun main rumah but for me its been very happy,1
1055,username aneh honorer karyawan atur uu tenaga kerja hak wajib nya kayak lapang deh monitor sistem kerja skpd,0
1056,mundur penghianatan belakang pagar tribun suara bangkit semangat main lapang suara,0
1057,username poin artis wkwk alhamdulillah sehat sibuk ma anak sibuk ma suami sibuk nikah rosa sibuk koreanan haha,1
1058,masuk kerja gaji asa ngrasa cukupcukup sj butuh,2
1059,bunga orang nyinyirin hidup bahagia pasti bunga pot nya lempar astagfirullah,0
1060,cewek galak cewek goblik pakai feeling pakai otak egois baper lebay semena empati manja salah responsible lempar tanggung wait cowok sih dasar galak wqwqwq,0
1061,pacar kerja sift jujur lumayan nga ena libur berangkat berangkat libur libur abis sift malam capai tantang sih ngeliat orang pacar mudah jalan alias bacot huhuhu,2
1062,pray for bla bla bla save bla bla bla emmm doa pansol taek soksokan iba ditanyain iba ooo biar elu bilang orang care dunia hmm dunia maya yaaaa taek,0
1063,moga tuhan senantiasa serta langkah jadi hubung kuat hadap uji hidup i cinta you,3
1064,ribut via vallen ya sih nyinyir mah main sepak bola bla bla bla eh gausa d ss kalicoba nge dm orang pst bla bla bla nyinyir bau anyir nying,0
1065,korelasi puasa parkir kosong marenmaren bikin emoshi tyap gegara sulit parkir gilir bawa mobil kosyoong melomponggggg lyfe,0
1066,pacaranjamandulu jadi langsung ganti status facebook pacar putus langsung ganti status facebook lajang,1
1067,tutup aurat mu leceh pakai wangi wangi cium laki laki tanggung dosa,0
1068,bege paham sih kasih peluang ko ya persentase kurang inti gin si informasi rajin hak rajin biarin usaha cari,0
1069,username yaudah ignore mba via vallen aneh elu bikin perempuan berani speak up rasain mens empati,0
1070,seram ya staf nya wanna nge dm in fansite copyright infringement actually sih langsung mati fansite culture,4
1071,berita via vallen dm main sepak bola kes goda sexual harassment liat komennya bilang lebay publish kek parah nyinyir perempuan miris,2
1072,kemarin lusa break kantin ceo duduk samping cerita life after marriage nya unik beliau pesan hidup mantan candu narkoba hati thanks god you saved me from the wrong people,1
1073,apa bentuk leceh tetap leceh halah yaelah kali sadar sih cat calling leceh lohh,0
1074,username email traveloka telfon call center kali faedah nyepam facebook penuh maki garuda eh malemnya masuk transfer wqwq gantung maskapai kayak sodaraku ref,0
1075,ya dengar langsung jengkel suara speakernya grebek lengking ganggu sih tepat mah,0
1076,kptusan pmrintah mmbyr gj thrdisambut gmbira pns pensiunpengamat provokasipresiden bantu rakyatjgn disalahkancari celah upaya hukumwong bantu rakyat impeachmentbantu cari solusijgn ancam url,0
1077,username syarat traveloka info detail alamat sesuai ktp gaji muka tampan kalimat untung kesan undi,0
1078,membenco hujan sore kecewa pergi mentari sinar lenyap kisah masihtentangjuni ceritakaa,2
1079,benci hujan sore kecewa pergi mentari sinar lenyap kisah masihtentangjuni ceritakaa,2
1080,iya sih diharapin hidup sibuk dar cerita susah sahabat susah nyarinya syukur sahabat dikalan happy susah sisi,2
1081,username kubu suka mempolitisir agama kel wiro sableng parah nasib bangsanegara lewat abad cerah move on agama,0
1082,aneh wanita dilecehin ngelawan dibully gilir ibu saudara perempuan dilecehin ngamuknya kaya surup setan neraka bully korban banyak perempuan ajaib savewoman saveviavallen,0
1083,username minat acara jenis acara cengengesan cerdas buang manfaat malu ya bikin acara kek url,0
1084,anggap sexual harrassment wajar lnte alias senang ngelecehin via vallen speak up tindak warning laki cewek laku speakup timesup,0
1085,username username username username username donggo pecah belah nkri tindak bpip,0
1086,cerita malam bubar eh doi tugas jumpa eh motor bawa sepupu akhirnyaaaa jumpa jam mata merah mukacapek ngantuk siaaaan makasih,1
1087,username username username cewektuk kasih rang orangnih cowok suka gampangin cewekjd biar ciwi luar sn waspadakl suka digituin ya serah yaorg populer bikin sep,0
1088,selang kalah tepat kalah mundur langkah belakang pov nya clear analisa fokus and well tahi evidence nya papar muka ny bodoh sadar,2
1089,senang digodain anak ngebayangin qasidahan syair tweet iklan viral hahaha url,1
1090,congratulation selamat ya adik cewek lahir putri kakak suka cita syukur senang selamat allah swt prosesing salin putri nya malam kakak doa moga putri nya putri shalihah url,1
1091,selamat pagi generasi tik tok kadang kepala suka getok cekcok username ajakin seruseru an faedah rabumenggebu ozmatasapi url,1
1092,hadeee bicara sesat pikir mbak sadar pikir verbal harrasment cermin twit anak suka digodain pakai tytyd gimana vv mayoritas cewek selera terima digituin diam url,0
1093,bahagia donk ajak jalan mall suruh jajan jajanin si mungil galau lihat baju ungu cantik bilang sih diiyain emak kudu waras,1
1094,username nama hijrah orang pindah tempat rizieq orang buat buruk lari hijrah negara orang,0
1095,orang marah username bilang pks lahir koruptor oknum goblog oknum laku kelas kroco kelas kakap presiden oknum projek tiputipu presiden parte username,0
1096,teman cerita susah lelah suruh bikin sanlat mikir hulu hilir dibantuin sibuk kerja,2
1097,terbege minggu hidup alarm jam weker jam hp bangun mati tidur ujung bangun siang oke syap,2
1098,terbege alarm jam kamar bangunin teman eh temennya bangun kamar eh tidur bangun pas adzan subuh sahur oke syap,2
1099,username username maaf kalik beda perspektif mah wajar lebay mah ngapus twit neg bela simic slama vv lapor pulisi bhwa korban leceh mah urus private bdua dm awa,0
1100,bikin status d sosmed ngejelekin pacarnacewek itugiliran d hadiah ajak jalan d bikin status muntahin ajan,0
1101,kabar ku pagi tagih uang giat sekolah tahun umum naik spp hmm ukk nya selesai baik lebaran sah jajan n jalan rumah sajah,2
1102,salah pagi play hourglass yaampun mellow hari wanna one capai missqueen pikir pisah tuh ewhh,2
1103,username username username username username username username username username username ngabalin tokoh salah tuh hidung gede toko sorban kali ya,0
1104,username perempuan opini goblok astaga banyak kasih free cowok kali ya b gila sih kesal baca,0
1105,happy birthday sari username all the best sehat sukses cita cinta moga sari keluarga lindung tuhan amin,1
1106,tinggal my partner mudik fight malam alhamdulillah bantuin gooks maksi bet brother free kopi yak,1
